"crash_id","crash_datetime","crash_date","latitude","longitude","n_crash_reports","contains_fatality_words","contains_pedestrian_words","contains_matatu_words","contains_motorcycle_words"
718,2018-02-18 14:38:00,2018-02-18,-1.259459,36.844829,1,0,0,0,0
719,2018-02-19 02:52:29,2018-02-19,-1.289888,36.818931,1,0,0,0,0
722,2018-02-19 12:05:25,2018-02-19,-1.260275,36.77083,1,0,0,0,0
723,2018-02-19 12:42:29,2018-02-19,-1.259588,36.785738,1,0,0,0,0
724,2018-02-19 13:21:31,2018-02-19,-1.259562,36.775694,1,1,0,0,0
725,2018-02-19 18:11:05,2018-02-19,-1.305956,36.842107,1,1,0,0,0
726,2018-02-20 01:15:36,2018-02-20,-1.259459,36.844829,1,0,0,0,0
727,2018-02-20 01:18:56,2018-02-20,-1.266714,36.834694,1,0,0,0,0
729,2018-02-20 02:13:20,2018-02-20,-1.304699,36.826291,1,0,0,1,0
730,2018-02-20 02:37:30,2018-02-20,-1.271275,36.80748625,1,0,0,0,0
732,2018-02-20 03:20:16,2018-02-20,-1.011108,37.075087,1,0,0,0,0
733,2018-02-20 04:23:56,2018-02-20,-1.328693,36.788979,1,0,0,1,0
734,2018-02-20 07:09:36,2018-02-20,-1.024195,37.066605,1,1,0,0,0
735,2018-02-20 11:18:34,2018-02-20,-1.298795,36.76884,1,0,0,0,0
736,2018-02-20 14:37:17,2018-02-20,-1.299818,36.836788,1,0,1,1,0
737,2018-02-20 14:56:40,2018-02-20,-1.273275,36.822873,1,0,0,0,0
739,2018-02-21 01:51:00,2018-02-21,-1.264145,36.747227,1,0,0,0,0
740,2018-02-21 04:42:44,2018-02-21,-1.259024,36.778396,1,0,0,0,1
741,2018-02-21 06:28:45,2018-02-21,-1.260327,36.718453,1,0,0,0,0
742,2018-02-21 13:51:39,2018-02-21,-1.297111,36.875544,1,0,0,0,0
743,2018-02-21 15:19:30,2018-02-21,-0.919362,36.610998,1,0,0,1,0
744,2018-02-21 16:03:50,2018-02-21,-1.477261,36.958287,1,0,0,0,0
745,2018-02-22 01:36:01,2018-02-22,-1.283285,36.785561,1,0,0,0,0
749,2018-02-22 02:20:59,2018-02-22,-1.298715,36.760991,1,0,0,0,0
750,2018-02-22 02:38:25,2018-02-22,-1.327582,36.691253,1,0,0,0,0
751,2018-02-22 02:49:53,2018-02-22,-1.216943,36.894419,1,0,0,0,0
752,2018-02-22 11:19:15,2018-02-22,0.202573,35.097086,1,0,0,0,0
753,2018-02-22 13:12:44,2018-02-22,-1.298009,36.802431,1,0,0,0,0
756,2018-02-23 02:13:00,2018-02-23,-1.265303,36.802556,1,0,0,0,0
757,2018-02-23 03:27:08,2018-02-23,-1.289111,36.827475,1,0,0,0,0
758,2018-02-23 04:40:21,2018-02-23,-1.262724,36.983443,1,0,0,0,0
759,2018-02-23 09:14:55,2018-02-23,-1.292623,36.779097,1,0,0,0,0
760,2018-02-23 10:35:56,2018-02-23,-1.259747,36.78845,1,0,0,0,0
761,2018-02-23 12:28:42,2018-02-23,-1.28663,36.835286,1,0,0,0,0
762,2018-02-23 15:03:38,2018-02-23,-1.03818,37.079278,1,0,0,0,0
763,2018-02-23 15:04:56,2018-02-23,-0.47454,36.291564,1,0,0,0,0
764,2018-02-23 15:56:18,2018-02-23,-1.218893,36.892208,1,0,0,1,0
765,2018-02-23 21:14:07,2018-02-23,-1.319292,36.837924,1,0,0,0,0
766,2018-02-24 03:50:50,2018-02-24,-1.218893,36.892208,1,0,0,0,0
767,2018-02-24 06:18:23,2018-02-24,-1.188995,36.930823,1,0,0,0,0
768,2018-02-24 08:44:02,2018-02-24,-1.331725,36.888135,1,0,0,0,0
769,2018-02-24 10:26:13,2018-02-24,-1.329883,36.870701,1,0,0,0,0
770,2018-02-24 15:49:39,2018-02-24,-1.265772,36.858716,1,0,0,0,0
773,2018-02-26 00:36:39,2018-02-26,-1.312506,36.81604,1,0,0,0,0
775,2018-02-26 02:27:57,2018-02-26,-1.323213,36.802306,1,0,1,0,0
776,2018-02-26 02:36:26,2018-02-26,-1.2341507,36.8729868,1,0,0,0,0
777,2018-02-26 07:47:33,2018-02-26,-1.292342,36.8429,1,0,0,1,0
778,2018-02-26 14:55:34,2018-02-26,-1.266714,36.834694,1,0,0,0,0
783,2018-02-27 04:47:18,2018-02-27,-1.259591,36.785698,1,0,0,0,0
784,2018-02-27 07:20:11,2018-02-27,-1.333851,36.751725,1,0,0,0,0
785,2018-02-27 10:58:36,2018-02-27,-1.32856015,36.880783,1,1,0,0,0
786,2018-02-27 17:47:39,2018-02-27,-1.280825,36.822972,1,1,0,0,0
789,2018-02-28 06:11:20,2018-02-28,-1.276917,36.807179,1,0,0,0,0
790,2018-02-28 12:24:45,2018-02-28,-1.307721,36.819305,1,0,0,0,0
791,2018-02-28 12:29:56,2018-02-28,-1.325894,36.848591,1,0,0,0,0
792,2018-02-28 13:09:15,2018-02-28,-1.249795,36.862071,1,0,0,0,0
793,2018-02-28 18:19:10,2018-02-28,-1.132937,36.974417,1,0,0,0,0
794,2018-03-01 01:19:30,2018-03-01,-1.244991,36.86694635,1,0,0,0,0
795,2018-03-01 01:51:56,2018-03-01,-1.260580886,36.8023376,1,0,0,0,0
796,2018-03-01 02:34:02,2018-03-01,-1.327561,36.852158,1,0,0,0,0
797,2018-03-01 03:14:42,2018-03-01,-1.248111,36.863457,1,0,0,0,0
798,2018-03-01 03:20:09,2018-03-01,-2.599949,38.066876,1,0,0,0,0
799,2018-03-01 03:29:28,2018-03-01,-1.283333,36.823575,1,0,0,0,0
800,2018-03-01 07:36:00,2018-03-01,-1.323225,36.844359,1,0,0,0,0
801,2018-03-01 10:37:59,2018-03-01,-1.256647,36.81326,1,0,0,0,0
802,2018-03-01 11:25:18,2018-03-01,-0.522637,36.328483,1,0,0,0,0
803,2018-03-01 12:07:57,2018-03-01,1.257331,35.170798,1,0,0,0,0
805,2018-03-01 15:14:05,2018-03-01,-1.259942,36.843874,1,0,0,0,0
806,2018-03-01 16:05:44,2018-03-01,-1.311294,36.849614,1,0,0,0,0
807,2018-03-01 16:28:19,2018-03-01,-1.233515,36.874662,1,0,0,0,0
808,2018-03-01 16:58:26,2018-03-01,-1.379238,36.927857,1,0,0,0,0
809,2018-03-02 01:05:22,2018-03-02,-1.166799,36.963381,1,0,0,0,0
810,2018-03-02 01:15:44,2018-03-02,-1.244991,36.86694635,1,0,0,0,0
813,2018-03-02 03:06:59,2018-03-02,-1.25810665,36.70126405,1,0,0,0,0
814,2018-03-02 03:36:44,2018-03-02,-1.2341507,36.8729868,1,0,0,0,0
815,2018-03-02 03:39:39,2018-03-02,-1.188995,36.930823,1,0,0,0,1
816,2018-03-02 03:44:14,2018-03-02,-1.260283,36.710522,1,0,0,0,0
817,2018-03-02 04:24:03,2018-03-02,-1.28150075,36.82264503,1,0,0,0,0
818,2018-03-02 04:26:17,2018-03-02,-1.024195,37.066605,1,0,0,0,0
819,2018-03-02 04:58:57,2018-03-02,-1.3250091,36.8489146,1,0,0,0,0
820,2018-03-02 05:17:21,2018-03-02,-1.226239,36.884136,1,0,0,0,0
823,2018-03-02 14:01:41,2018-03-02,-0.758794,35.015255,1,1,0,0,0
824,2018-03-02 15:28:54,2018-03-02,-1.329589,36.855695,1,0,0,0,0
826,2018-03-03 01:21:10,2018-03-03,-1.3296904,36.8709943,1,0,0,0,0
827,2018-03-03 08:08:12,2018-03-03,-1.256155,36.855219,1,0,0,0,0
828,2018-03-03 10:23:18,2018-03-03,-1.239072,36.870218,1,0,0,0,0
831,2018-03-03 13:57:10,2018-03-03,-1.491415,37.057589,1,0,0,0,0
833,2018-03-03 15:03:18,2018-03-03,-1.293812,36.761477,1,0,0,0,0
836,2018-03-03 22:16:57,2018-03-03,-1.323311714,36.89959526,1,0,0,0,0
837,2018-03-04 06:56:48,2018-03-04,-0.642348,36.387224,1,0,0,0,0
838,2018-03-04 08:26:45,2018-03-04,-1.2713378,36.9971707,1,0,0,0,0
840,2018-03-04 10:23:02,2018-03-04,-1.277424,37.138624,1,1,0,1,0
841,2018-03-04 11:15:46,2018-03-04,-1.756556,37.20397,1,0,0,0,0
842,2018-03-04 11:38:46,2018-03-04,-0.756446,37.280878,1,0,0,0,1
845,2018-03-04 14:04:22,2018-03-04,-1.318455,36.715857,1,0,0,0,1
848,2018-03-04 17:51:07,2018-03-04,-1.266998,36.799005,1,0,0,0,0
849,2018-03-05 02:18:55,2018-03-05,-1.132937,36.974417,1,0,0,0,0
852,2018-03-05 11:51:50,2018-03-05,-1.260772,36.842033,1,0,0,0,0
853,2018-03-05 12:15:52,2018-03-05,-1.146884,36.963056,1,0,0,0,0
856,2018-03-05 13:18:08,2018-03-05,-0.908159,37.207246,1,0,0,0,0
858,2018-03-05 13:27:35,2018-03-05,-1.262401,36.865998,1,0,0,0,0
860,2018-03-05 13:40:11,2018-03-05,-1.033104,37.074411,1,0,0,0,0
862,2018-03-05 14:23:02,2018-03-05,-1.238015,36.843981,1,0,0,0,0
863,2018-03-05 14:25:16,2018-03-05,-1.297619,36.829782,1,0,0,0,0
867,2018-03-05 17:22:28,2018-03-05,-1.2627803,36.76434337,1,0,0,0,0
870,2018-03-06 04:18:45,2018-03-06,-1.325422,36.848129,1,0,0,0,0
872,2018-03-06 11:07:43,2018-03-06,-1.244991,36.86694635,1,1,1,0,0
874,2018-03-06 12:43:42,2018-03-06,-1.338221,36.773224,1,0,0,0,0
875,2018-03-06 12:48:42,2018-03-06,-1.218893,36.892208,1,0,0,0,0
876,2018-03-06 13:10:45,2018-03-06,-1.356237,36.762057,1,0,0,0,0
877,2018-03-06 15:12:42,2018-03-06,-1.2381,36.843986,1,0,0,0,0
880,2018-03-06 16:50:26,2018-03-06,-1.260772,36.842033,1,0,0,0,0
883,2018-03-06 18:23:41,2018-03-06,-1.329519,36.873866,1,0,0,0,0
884,2018-03-07 01:52:08,2018-03-07,-1.330846,36.857742,1,0,0,0,0
887,2018-03-07 09:41:47,2018-03-07,-0.804893,36.532016,1,0,0,0,0
889,2018-03-07 12:11:48,2018-03-07,-1.323311714,36.89959526,1,0,0,0,0
891,2018-03-08 00:42:31,2018-03-08,-1.024195,37.066605,1,0,0,0,0
892,2018-03-08 01:09:54,2018-03-08,-1.005675,37.078928,1,0,0,0,0
893,2018-03-08 01:50:55,2018-03-08,-1.323638,36.899686,1,0,0,0,0
894,2018-03-08 03:38:31,2018-03-08,-1.32856015,36.880783,1,0,0,0,1
895,2018-03-08 04:55:25,2018-03-08,-1.205178,36.915715,1,0,0,0,0
899,2018-03-08 12:45:41,2018-03-08,-1.375827,36.924115,1,1,0,0,0
900,2018-03-08 14:30:17,2018-03-08,-1.2632265,36.7649484,1,0,0,0,0
901,2018-03-08 16:52:53,2018-03-08,-1.329926,36.870701,1,0,0,0,0
905,2018-03-09 09:22:59,2018-03-09,-1.2381,36.843986,1,0,0,0,0
906,2018-03-09 09:53:18,2018-03-09,-0.940806,36.620745,1,0,0,0,0
907,2018-03-09 10:14:37,2018-03-09,-1.205178,36.915715,1,0,0,0,0
914,2018-03-09 13:08:37,2018-03-09,-1.364719,36.911405,1,0,0,0,0
915,2018-03-09 13:39:57,2018-03-09,-1.260268,36.770931,1,0,0,0,0
917,2018-03-09 14:00:12,2018-03-09,-1.292914,36.819315,1,0,0,1,0
918,2018-03-09 21:05:50,2018-03-09,-1.325628,36.848603,1,0,0,0,0
921,2018-03-10 04:54:20,2018-03-10,-1.370163,36.917689,1,0,0,0,0
923,2018-03-10 05:43:36,2018-03-10,-1.283051,36.824175,1,0,0,0,1
927,2018-03-10 14:24:55,2018-03-10,-1.3218,36.707906,1,0,0,0,0
928,2018-03-11 04:04:35,2018-03-11,-1.280731,36.964065,1,0,0,0,0
930,2018-03-11 11:10:54,2018-03-11,-1.237493,36.666526,1,0,0,0,0
933,2018-03-11 16:49:03,2018-03-11,-1.182002,36.937491,1,0,0,0,0
935,2018-03-12 03:50:40,2018-03-12,-1.31435665,36.8079547,1,0,0,0,0
936,2018-03-12 04:04:38,2018-03-12,-1.255847525,36.69535614,1,0,0,0,0
941,2018-03-13 03:37:58,2018-03-13,-1.460948,36.964113,1,0,0,0,0
948,2018-03-13 05:20:08,2018-03-13,-1.067715,37.051005,1,0,0,0,0
951,2018-03-13 14:25:44,2018-03-13,-1.219589,36.891494,1,0,0,0,0
953,2018-03-13 15:27:53,2018-03-13,-1.211206,36.906606,1,0,0,0,0
954,2018-03-13 16:01:54,2018-03-13,-1.299653,36.820883,1,0,0,0,0
956,2018-03-13 17:02:11,2018-03-13,-1.261931,36.873126,1,1,0,0,1
958,2018-03-13 18:15:57,2018-03-13,-1.2627803,36.76434337,1,0,0,0,0
1133,2017-07-01 06:29:48,2017-07-01,-1.327731,36.852125,1,0,0,0,0
1134,2017-07-01 08:40:08,2017-07-01,-1.292377,36.783475,1,0,0,0,0
1135,2017-07-01 11:24:18,2017-07-01,-1.2639371,36.7578099,1,0,0,0,0
1136,2017-07-01 21:15:40,2017-07-01,-1.203699,36.917122,1,1,0,0,0
1137,2017-07-02 13:06:52,2017-07-02,-1.292673,36.899085,1,0,0,1,0
1138,2017-07-02 19:42:52,2017-07-02,-1.29991,36.824145,1,0,0,0,0
1139,2017-07-03 06:20:34,2017-07-03,-1.234392,36.873671,1,0,0,0,0
1140,2017-07-03 20:52:06,2017-07-03,-1.2970144,36.8756581,1,0,0,1,0
1141,2017-07-04 07:53:27,2017-07-04,-1.233516,36.874734,1,0,0,0,0
1142,2017-07-04 08:57:37,2017-07-04,-1.20545,36.785959,1,0,0,0,0
1143,2017-07-04 09:45:17,2017-07-04,-1.2447019,36.8668032,1,0,0,0,0
1144,2017-07-04 18:43:46,2017-07-04,-1.319188,36.86533,1,0,0,0,1
1145,2017-07-04 20:17:47,2017-07-04,-1.233677,36.874532,1,0,0,0,0
1146,2017-07-05 07:08:58,2017-07-05,-1.28666,36.835242,1,0,0,0,0
1147,2017-07-05 13:52:29,2017-07-05,-1.3311921,36.8885687,1,0,0,0,0
1148,2017-07-05 17:47:39,2017-07-05,-1.2184363,36.8914368,1,0,0,1,0
1149,2017-07-06 05:23:11,2017-07-06,-1.244783,36.8668542,1,1,0,0,0
1150,2017-07-06 18:24:52,2017-07-06,-1.3242318,36.7018934,1,0,0,0,0
1151,2017-07-06 18:37:42,2017-07-06,-1.2184363,36.8914368,1,0,0,0,0
1152,2017-07-06 22:35:13,2017-07-06,-1.329878,36.870853,1,0,0,0,0
1153,2017-07-07 09:00:44,2017-07-07,-1.260694,36.716837,1,0,0,0,0
1154,2017-07-07 17:23:15,2017-07-07,-1.248708,36.863189,1,0,0,0,0
1155,2017-07-07 17:54:25,2017-07-07,-1.294364,36.78753,1,0,0,0,0
1156,2017-07-07 19:39:55,2017-07-07,-1.382143,36.770575,1,0,0,0,1
1157,2017-07-08 16:13:18,2017-07-08,-1.329905,36.870861,1,0,0,0,0
1158,2017-07-08 20:53:29,2017-07-08,-1.364074,36.910642,1,0,0,0,0
1159,2017-07-08 21:00:39,2017-07-08,-1.259973674,36.84342063,1,0,0,0,0
1160,2017-07-08 21:52:49,2017-07-08,-1.0244849,37.0672917,1,0,0,0,0
1161,2017-07-09 01:34:39,2017-07-09,-1.420035,36.953928,1,1,0,0,0
1162,2017-07-09 07:19:50,2017-07-09,-1.2184363,36.8914368,1,0,0,0,0
1163,2017-07-09 12:13:11,2017-07-09,-1.285990699,36.81832394,1,0,0,0,0
1164,2017-07-09 20:08:32,2017-07-09,-1.225723658,36.88494832,1,0,0,0,0
1165,2017-07-09 21:29:12,2017-07-09,-1.218436267,36.89143683,1,0,0,0,0
1166,2017-07-10 06:23:53,2017-07-10,-1.169939,36.641335,1,0,0,0,0
1167,2017-07-10 06:25:03,2017-07-10,-1.218436267,36.89143683,1,0,0,0,0
1168,2017-07-10 07:35:53,2017-07-10,-1.278615,36.821314,1,0,0,0,0
1169,2017-07-10 07:42:43,2017-07-10,-1.30912,36.860767,1,0,0,0,0
1170,2017-07-10 08:52:53,2017-07-10,-1.203704,36.917063,1,0,0,0,0
1171,2017-07-10 10:31:43,2017-07-10,-1.234376,36.670686,1,0,0,0,0
1172,2017-07-11 06:20:56,2017-07-11,-1.255847525,36.69535614,1,0,0,0,0
1173,2017-07-11 06:53:56,2017-07-11,-1.2568653,36.85500857,1,0,0,0,0
1174,2017-07-11 08:11:06,2017-07-11,-1.233366,36.874555,1,0,0,0,0
1175,2017-07-11 11:28:37,2017-07-11,-1.393383,36.939303,1,0,0,0,0
1176,2017-07-11 16:18:37,2017-07-11,-1.417547,36.9517764,1,0,0,0,0
1177,2017-07-11 17:40:37,2017-07-11,-1.180398,36.644306,1,0,0,0,0
1178,2017-07-11 20:17:28,2017-07-11,-1.3632057,36.764584,1,1,0,0,0
1179,2017-07-12 06:21:19,2017-07-12,-1.260772,36.842033,1,0,0,0,0
1180,2017-07-12 08:59:59,2017-07-12,-1.292773,36.804511,1,0,0,0,0
1181,2017-07-12 11:17:50,2017-07-12,-1.25887,36.78039,1,0,0,0,0
1182,2017-07-12 17:26:30,2017-07-12,-1.244263,36.86747,1,0,0,0,0
1183,2017-07-12 17:33:50,2017-07-12,-1.188995,36.930823,1,0,0,0,0
1184,2017-07-12 18:22:50,2017-07-12,-1.205178,36.915715,1,0,0,0,0
1185,2017-07-12 18:28:10,2017-07-12,-1.29251,36.781708,1,0,0,0,0
1186,2017-07-12 18:47:01,2017-07-12,-1.379238,36.927857,1,0,0,0,0
1187,2017-07-12 21:32:01,2017-07-12,-1.182002,36.937491,1,0,0,1,0
1188,2017-07-13 08:22:42,2017-07-13,-1.024099,37.066766,1,0,0,0,0
1189,2017-07-13 09:06:12,2017-07-13,-1.284369,36.83115,1,0,0,0,0
1190,2017-07-13 10:56:33,2017-07-13,-1.331381,36.888581,1,0,0,0,0
1191,2017-07-13 15:04:13,2017-07-13,-1.364553,36.911256,1,0,0,0,0
1192,2017-07-13 17:58:53,2017-07-13,-1.274509,36.81225,1,0,0,1,0
1193,2017-07-13 18:25:14,2017-07-13,-1.33052,36.866298,1,0,0,0,0
1194,2017-07-13 21:12:54,2017-07-13,-1.136765,36.970913,1,0,0,0,0
1195,2017-07-14 05:17:15,2017-07-14,-1.35951,36.907839,1,0,0,0,0
1196,2017-07-14 09:52:06,2017-07-14,-1.265922,36.853626,1,0,0,0,0
1197,2017-07-14 13:09:36,2017-07-14,-1.188995,36.930823,1,0,0,0,0
1198,2017-07-14 13:57:16,2017-07-14,-1.290727,36.798554,1,0,0,0,0
1199,2017-07-14 14:14:36,2017-07-14,-1.331725,36.888135,1,0,0,0,0
1200,2017-07-14 16:03:16,2017-07-14,-1.226301,36.884109,1,0,0,0,0
1201,2017-07-14 17:35:16,2017-07-14,-1.364719,36.911405,1,0,0,0,0
1202,2017-07-14 17:41:56,2017-07-14,-1.35951,36.907839,1,0,0,0,0
1203,2017-07-14 18:20:36,2017-07-14,-1.257857,36.700906,1,0,0,0,0
1204,2017-07-15 19:43:40,2017-07-15,-1.271275,36.80748625,1,0,0,0,0
1205,2017-07-15 20:51:50,2017-07-15,-1.295326,36.886314,1,0,0,0,0
1206,2017-07-17 05:59:24,2017-07-17,-1.296583,36.87943,1,0,0,0,0
1207,2017-07-17 19:49:16,2017-07-17,-1.20397,36.916762,1,0,0,0,0
1208,2017-07-17 20:00:06,2017-07-17,0.31954,34.57249,1,0,0,0,0
1209,2017-07-17 20:13:16,2017-07-17,-1.172072333,36.94727033,1,0,0,0,0
1210,2017-07-17 20:36:16,2017-07-17,-1.2341507,36.8729868,1,0,0,0,0
1211,2017-07-17 21:30:36,2017-07-17,-1.26879,36.824013,1,0,0,0,0
1212,2017-07-19 06:13:40,2017-07-19,-1.266714,36.834694,1,0,0,0,0
1213,2017-07-19 18:47:12,2017-07-19,-1.260772,36.842033,1,0,0,0,0
1214,2017-07-19 18:59:42,2017-07-19,-1.23071185,36.80370165,1,0,0,0,0
1215,2017-07-20 06:05:13,2017-07-20,-1.260951,36.716548,1,0,0,0,0
1216,2017-07-20 06:09:03,2017-07-20,-1.264492,36.738768,1,0,0,0,0
1217,2017-07-20 15:01:54,2017-07-20,-1.264153,36.748832,1,0,0,0,0
1218,2017-07-20 16:40:44,2017-07-20,-1.2381,36.843986,1,0,0,0,0
1219,2017-07-20 19:33:25,2017-07-20,-1.256155,36.855219,1,0,0,0,0
1220,2017-07-21 09:58:57,2017-07-21,-1.252933,36.859054,1,0,0,0,0
1221,2017-07-21 19:08:08,2017-07-21,-1.364553,36.911256,1,0,0,0,0
1222,2017-07-21 21:02:58,2017-07-21,-1.319396,36.838183,1,1,0,0,0
1223,2017-07-21 22:57:58,2017-07-21,-1.23099,36.87776,1,0,0,0,0
1224,2017-07-22 08:20:49,2017-07-22,-1.249218,36.862657,1,0,0,0,0
1225,2017-07-22 10:53:30,2017-07-22,-1.314107,36.830949,1,0,0,0,0
1226,2017-07-22 18:02:21,2017-07-22,-1.297072,36.875667,1,0,0,0,0
1227,2017-07-22 18:11:31,2017-07-22,-1.319292,36.837924,1,0,0,0,0
1228,2017-07-22 18:23:51,2017-07-22,-1.329883,36.870701,1,0,0,0,0
1229,2017-07-23 06:37:02,2017-07-23,-1.262121,36.726285,1,0,0,0,0
1230,2017-07-23 14:11:33,2017-07-23,-1.26932,36.75024,1,0,0,0,0
1231,2017-07-23 20:32:44,2017-07-23,-1.212543,36.902526,1,0,0,0,0
1232,2017-07-24 02:10:15,2017-07-24,-1.319292,36.837924,1,0,0,0,0
1233,2017-07-24 05:28:15,2017-07-24,-1.203623,36.772108,1,0,0,0,0
1234,2017-07-24 06:27:55,2017-07-24,-1.264054,36.753914,1,0,0,0,0
1235,2017-07-24 06:30:35,2017-07-24,-1.2341507,36.8729868,1,0,0,0,0
1236,2017-07-24 07:26:05,2017-07-24,-1.205178,36.915715,1,0,0,0,0
1237,2017-07-24 08:27:45,2017-07-24,-1.261628,36.725739,1,0,0,0,0
1238,2017-07-24 17:16:47,2017-07-24,-1.105318,37.017312,1,0,0,0,0
1239,2017-07-24 19:32:47,2017-07-24,-1.269696,36.817389,1,0,0,0,0
1240,2017-07-25 08:50:58,2017-07-25,-1.225204,36.838646,1,0,0,1,0
1241,2017-07-25 19:44:30,2017-07-25,-1.393383,36.939303,1,0,0,0,0
1242,2017-07-26 08:50:22,2017-07-26,-1.299666,36.765329,1,0,0,0,0
1243,2017-07-26 16:30:52,2017-07-26,-1.299037,36.776838,1,0,0,0,0
1244,2017-07-27 06:48:04,2017-07-27,-1.292978525,36.79147788,1,0,0,0,0
1245,2017-07-27 12:29:35,2017-07-27,-1.2520115,36.859948,1,1,0,0,0
1246,2017-07-27 16:23:25,2017-07-27,-1.129644,36.98806,1,0,0,0,0
1247,2017-07-27 17:21:36,2017-07-27,-1.271799,36.808369,1,0,0,0,0
1248,2017-07-27 19:31:06,2017-07-27,-1.508392,37.095374,1,0,0,0,0
1249,2017-07-28 07:26:47,2017-07-28,-1.263037,36.863931,1,0,0,0,0
1250,2017-07-28 07:28:07,2017-07-28,-1.3218,36.707906,1,0,0,0,0
1251,2017-07-28 07:47:17,2017-07-28,-1.299046,36.776833,1,0,0,0,0
1252,2017-07-28 07:47:37,2017-07-28,-1.233238,36.669375,1,0,0,0,0
1253,2017-07-28 08:05:27,2017-07-28,-1.227806,36.66455,1,0,0,0,0
1254,2017-07-28 08:24:37,2017-07-28,-1.211206,36.906606,1,0,0,0,0
1255,2017-07-29 04:18:00,2017-07-29,-1.239072,36.870218,1,0,0,0,0
1256,2017-07-29 07:57:00,2017-07-29,-1.393383,36.939303,1,0,0,0,0
1257,2017-07-29 10:39:01,2017-07-29,-1.260772,36.842033,1,1,0,0,1
1258,2017-07-29 11:49:21,2017-07-29,-1.2520115,36.859948,1,1,0,0,0
1259,2017-07-29 12:13:11,2017-07-29,-1.298009,36.802431,1,0,0,0,0
1260,2017-07-29 20:23:22,2017-07-29,-1.291926,36.841084,1,0,0,1,0
1261,2017-07-30 09:46:04,2017-07-30,-1.219791,36.891226,1,0,0,0,0
1262,2017-07-30 10:40:14,2017-07-30,-1.264153,36.748832,1,0,0,0,0
1263,2017-07-30 19:19:45,2017-07-30,-1.325571,36.794551,1,0,0,0,0
1264,2017-07-31 06:37:26,2017-07-31,-1.268631,36.812207,1,0,0,1,0
1265,2017-07-31 09:50:57,2017-07-31,-1.278772,36.850245,1,0,0,0,0
1266,2017-07-31 10:11:37,2017-07-31,-1.238775,36.870358,1,0,0,0,0
1267,2017-07-31 20:14:18,2017-07-31,-1.218893,36.892208,1,0,0,0,0
1268,2017-07-31 21:02:08,2017-07-31,-1.325542,36.84841,1,0,0,0,0
1269,2017-08-01 07:48:59,2017-08-01,-1.364553,36.911256,1,0,0,0,0
1270,2017-08-01 09:15:50,2017-08-01,-1.299871,36.76633,1,0,0,0,0
1271,2017-08-01 16:07:10,2017-08-01,-1.393383,36.939303,1,0,0,0,0
1272,2017-08-01 17:36:11,2017-08-01,-1.098771,37.024285,1,0,0,0,0
1273,2017-08-01 17:45:51,2017-08-01,-1.266714,36.834694,1,0,0,0,0
1274,2017-08-01 18:27:41,2017-08-01,-1.265423,36.819903,1,1,0,0,0
1275,2017-08-01 22:25:51,2017-08-01,-1.27281,36.897437,1,0,0,0,0
1276,2017-08-02 04:59:52,2017-08-02,-1.211206,36.906606,1,0,0,0,0
1277,2017-08-02 06:41:02,2017-08-02,-1.318966,36.789283,1,0,0,0,0
1278,2017-08-02 08:01:02,2017-08-02,-1.264298,36.734214,1,0,0,0,0
1279,2017-08-02 11:27:53,2017-08-02,-1.3218,36.707906,1,0,0,0,0
1280,2017-08-02 12:14:03,2017-08-02,-1.226239,36.884136,1,0,0,0,0
1281,2017-08-02 17:17:34,2017-08-02,-1.108992,36.642781,1,0,0,0,0
1282,2017-08-04 06:20:38,2017-08-04,-1.260772,36.842033,1,0,0,0,0
1283,2017-08-04 07:32:39,2017-08-04,-1.3309909,36.8595949,1,0,0,0,0
1284,2017-08-04 07:46:28,2017-08-04,-1.284307,36.816255,1,0,0,0,0
1285,2017-08-04 08:00:09,2017-08-04,-1.137155,36.970552,1,1,0,0,0
1286,2017-08-04 08:48:29,2017-08-04,-1.149233,36.962258,1,0,0,0,0
1287,2017-08-04 08:53:59,2017-08-04,-1.292341,36.842965,1,0,1,1,0
1288,2017-08-04 15:36:29,2017-08-04,-1.227806,36.66455,1,0,0,0,0
1289,2017-08-04 17:05:40,2017-08-04,-1.316627,36.92001,1,1,0,0,0
1290,2017-08-04 18:44:00,2017-08-04,-1.296282,36.881906,1,0,0,0,0
1291,2017-08-04 20:01:00,2017-08-04,-1.218893,36.892208,1,0,0,0,0
1292,2017-08-04 20:06:20,2017-08-04,-1.260327,36.718453,1,0,0,1,0
1293,2017-08-04 20:41:10,2017-08-04,-1.325853,36.848697,1,0,0,0,0
1294,2017-08-04 23:08:40,2017-08-04,-1.260811,36.794594,1,0,0,0,0
1295,2017-08-05 07:00:51,2017-08-05,-1.188995,36.930823,1,0,0,0,0
1296,2017-08-05 09:12:52,2017-08-05,-1.311331,36.820703,1,0,0,0,0
1297,2017-08-05 23:22:33,2017-08-05,-1.33117,36.888818,1,0,0,0,0
1298,2017-08-06 21:00:26,2017-08-06,-1.260327,36.718453,1,0,0,0,0
1299,2017-08-06 22:31:36,2017-08-06,-1.281916,36.814476,1,0,0,0,0
1300,2017-08-07 09:36:58,2017-08-07,-1.067871,36.699144,1,0,0,0,0
1301,2017-08-07 11:44:18,2017-08-07,-0.804893,36.532016,1,0,0,0,0
1302,2017-08-07 17:38:29,2017-08-07,-1.215346,36.85396,1,0,0,0,0
1303,2017-08-08 11:17:41,2017-08-08,-1.061075,37.238535,1,0,0,0,0
